station,year,particle_number,type,lat,lon
,2003,13004.0,TSI-3022 Condensation Particle Counter over a,60.2048220036274,24.9635428821076
Rosenlundsgatan,2001,11214.0,Three-Year Period during Health Effects of Air,59.3143541796027,18.0569482095014
,2002,10942.0,Pollution on Susceptible Subpopulations,59.3143541796027,18.0569482095014
,2003,11234.0,,59.3143541796027,18.0569482095014
Hornsgatan,2001,11340.0,,59.3174990929919,18.0505961379815
,2002,10899.0,,59.3174990929919,18.0505961379815
,2003,11204.0,,59.3174990929919,18.0505961379815
"Stephansplatz 6, Vienna, Austria",2001,10823.0,,48.2089145448472,16.3741346965196
,2002,10932.0,,48.2089145448472,16.3741346965196
,2003,10964.0,,48.2089145448472,16.3741346965196
Doctor Aiguader 80,2001,41245.0,,41.3852541486232,2.1940161982268
,2002,42204.0,,41.3852541486232,2.1940161982268
,2003,43412.0,,41.3852541486232,2.1940161982268
Ramon Trias Fargas 25–27,2001,42440.0,,41.3899300680535,2.190073408557
,2002,42015.0,,41.3899300680535,2.190073408557
,2003,43012.0,,41.3899300680535,2.190073408557
Viale Regina Elena 299,2001,45092.0,,41.9044266008583,12.5182138939573
,2002,46201.0,,41.9044266008583,12.5182138939573
,2003,45932.0,,41.9044266008583,12.5182138939573
Largo Cristina di Svezia 24,2001,45219.0,,41.8924603931312,12.4660836083234
,2002,45210.0,,41.8924603931312,12.4660836083234
,2003,46012.0,,41.8924603931312,12.4660836083234
"Durham, NC",2015,4000.0,saha21,35.863,-78.825
"Durham, NC",2016,4000.0,saha21,35.863,-78.825
"Somerville, MA",2009,10000.0,saha21,42.397,-71.092
"Somerville, MA",2010,10000.0,saha21,42.397,-71.092
"Queens, NY",2009,8210.0,saha21,40.737,-73.822
"Queens, NY",2010,8210.0,saha21,40.737,-73.822
"Long Island, NY",2009,7600.0,saha21,40.743,-73.586
"Long Island, NY",2010,7600.0,saha21,40.743,-73.586
"Sea Tac (N), WA",2018,7550.0,saha21,47.479,-122.305
"Sea Tac (N), WA",2019,7550.0,saha21,47.479,-122.305
"Sea Tac (S), WA",2018,8035.0,saha21,47.422,-122.316
"Sea Tac (S), WA",2019,8035.0,saha21,47.422,-122.316
